referenceNum,employeeID,jobID,"date","clockIn","clockOut",totalHours,weekNum,jobLogRef
7186,50,378,"2013-08-21","13:39:46","15:38:15",1.98,34,1185
7187,54,378,"2013-08-21","13:39:46","15:38:15",1.98,34,1185
7188,48,378,"2013-08-21","13:39:46","15:38:15",1.98,34,1185
7189,131,378,"2013-08-21","13:39:46","15:38:15",1.98,34,1185
7190,70,464,"2013-08-21","07:11:28","15:38:15",8.45,34,1179
7191,40,464,"2013-08-21","07:11:28","15:38:15",8.45,34,1179
7192,265,30,"2013-08-22","07:20:03","07:23:24",0.05,34,1196
7193,50,466,"2013-08-22","07:23:24","07:43:29",0.33,34,1193
7194,152,466,"2013-08-22","07:23:24","07:43:29",0.33,34,1193
7195,48,466,"2013-08-22","07:23:24","07:43:29",0.33,34,1193
7196,255,466,"2013-08-22","07:23:24","07:43:29",0.33,34,1193
7197,257,466,"2013-08-22","07:23:24","07:43:29",0.33,34,1193
7198,53,463,"2013-08-22","07:21:19","07:46:01",0.42,34,1192
7199,45,463,"2013-08-22","07:21:19","07:46:01",0.42,34,1192
7200,250,463,"2013-08-22","07:21:19","07:46:01",0.42,34,1192
7201,244,463,"2013-08-22","07:21:19","07:46:01",0.42,34,1192
7202,103,463,"2013-08-22","07:21:19","07:46:01",0.42,34,1192
7203,66,463,"2013-08-22","07:21:19","07:46:01",0.42,34,1192
7204,47,465,"2013-08-22","07:30:51","07:50:02",0.33,34,1190
7205,268,465,"2013-08-22","07:30:51","07:50:02",0.33,34,1190
7206,191,465,"2013-08-22","07:30:51","07:50:02",0.33,34,1190
7207,62,465,"2013-08-22","07:30:51","07:50:02",0.33,34,1190
7208,253,465,"2013-08-22","07:30:51","07:50:02",0.33,34,1190
7209,215,465,"2013-08-22","07:30:51","07:50:02",0.33,34,1190
7210,240,456,"2013-08-22","07:24:18","07:52:56",0.47,34,1197
7211,61,456,"2013-08-22","07:24:18","07:52:56",0.47,34,1197
7212,226,456,"2013-08-22","07:24:18","07:52:56",0.47,34,1197
7213,75,456,"2013-08-22","07:24:18","07:52:56",0.47,34,1197
7214,83,456,"2013-08-22","07:24:18","07:52:56",0.47,34,1197
7215,160,456,"2013-08-22","07:24:18","07:52:56",0.47,34,1197
7216,54,378,"2013-08-22","07:29:50","07:55:09",0.43,34,1189
7217,263,378,"2013-08-22","07:29:50","07:55:09",0.43,34,1189
7218,131,378,"2013-08-22","07:29:50","07:55:09",0.43,34,1189
7219,252,378,"2013-08-22","07:29:50","07:55:09",0.43,34,1189
7220,70,378,"2013-08-22","07:29:50","07:55:09",0.43,34,1189
7221,265,468,"2013-08-22","07:43:29","08:51:00",1.13,34,1191
7222,252,378,"2013-08-22","07:56:12","08:58:39",1.03,34,1189
7223,53,463,"2013-08-22","07:47:21","15:41:47",7.9,34,1192
7224,45,463,"2013-08-22","07:47:21","15:41:47",7.9,34,1192
7225,250,463,"2013-08-22","07:47:21","15:41:47",7.9,34,1192
7226,244,463,"2013-08-22","07:47:21","15:41:47",7.9,34,1192
7227,103,463,"2013-08-22","07:47:21","15:41:47",7.9,34,1192
7228,66,463,"2013-08-22","07:47:21","15:41:47",7.9,34,1192
7229,160,456,"2013-08-22","07:54:09","15:41:47",7.78,34,1197
7230,75,456,"2013-08-22","07:54:09","15:41:47",7.78,34,1197
7231,61,456,"2013-08-22","07:54:09","15:41:47",7.78,34,1197
7232,226,456,"2013-08-22","07:54:09","15:41:47",7.78,34,1197
7233,83,456,"2013-08-22","07:54:09","15:41:47",7.78,34,1197
7234,240,456,"2013-08-22","07:54:09","15:41:47",7.78,34,1197
7235,44,467,"2013-08-22","07:40:57","15:41:47",8.02,34,1198
7236,42,467,"2013-08-22","07:40:57","15:41:47",8.02,34,1198
7237,54,378,"2013-08-22","07:56:12","15:41:47",7.75,34,1189
7238,131,378,"2013-08-22","07:56:12","15:41:47",7.75,34,1189
7239,263,378,"2013-08-22","07:56:12","15:41:47",7.75,34,1189
7240,70,378,"2013-08-22","07:56:12","15:41:47",7.75,34,1189
7241,52,416,"2013-08-22","07:49:06","15:41:47",7.87,34,NULL
7242,248,413,"2013-08-22","07:49:21","15:41:47",7.87,34,NULL
7243,265,30,"2013-08-22","08:51:18","15:41:47",6.83,34,1196
7244,50,468,"2013-08-22","08:29:59","15:41:47",7.2,34,1191
7245,152,468,"2013-08-22","08:29:59","15:41:47",7.2,34,1191
7246,48,468,"2013-08-22","08:29:59","15:41:47",7.2,34,1191
7247,255,468,"2013-08-22","08:29:59","15:41:47",7.2,34,1191
7248,257,468,"2013-08-22","08:29:59","15:41:47",7.2,34,1191
7249,47,465,"2013-08-22","07:51:19","15:41:47",7.83,34,1190
7250,268,465,"2013-08-22","07:51:19","15:41:47",7.83,34,1190
7251,191,465,"2013-08-22","07:51:19","15:41:47",7.83,34,1190
7252,62,465,"2013-08-22","07:51:19","15:41:47",7.83,34,1190
7253,215,465,"2013-08-22","07:51:19","15:41:47",7.83,34,1190
7254,253,465,"2013-08-22","07:51:19","15:41:47",7.83,34,1190
7255,48,468,"2013-08-23","07:24:51","07:31:04",0.12,34,1207
7256,152,468,"2013-08-23","07:34:03","09:01:51",1.45,34,1207
7257,62,465,"2013-08-23","07:46:24","09:02:15",1.27,34,1200
7258,47,465,"2013-08-23","07:46:24","09:02:48",1.27,34,1200
7259,268,465,"2013-08-23","07:46:24","09:02:48",1.27,34,1200
7260,261,465,"2013-08-23","07:46:24","09:02:48",1.27,34,1200
7261,253,465,"2013-08-23","07:46:24","09:02:48",1.27,34,1200
7262,191,472,"2013-08-23","07:58:43","09:38:35",1.67,34,1202
7263,191,0,"2013-08-23","00:00:00","09:38:45",9.63,34,NULL
7264,62,468,"2013-08-23","09:04:13","10:04:30",1,34,1207
7265,152,30,"2013-08-23","09:13:16","10:04:55",0.85,34,1205
7266,152,468,"2013-08-23","10:15:00","14:05:04",3.83,34,1207
7267,191,413,"2013-08-23","09:39:29","14:05:23",4.43,34,1208
7268,265,471,"2013-08-23","07:50:06","14:34:23",6.73,34,1203
7269,62,463,"2013-08-23","10:06:14","15:31:01",5.42,34,1201
7270,103,463,"2013-08-23","07:36:01","15:31:01",7.92,34,1201
7271,250,463,"2013-08-23","07:36:01","15:31:01",7.92,34,1201
7272,45,463,"2013-08-23","07:36:01","15:31:01",7.92,34,1201
7273,53,463,"2013-08-23","07:36:01","15:31:01",7.92,34,1201
7274,260,463,"2013-08-23","07:36:01","15:31:01",7.92,34,1201
7275,61,468,"2013-08-23","07:36:47","15:31:01",7.92,34,1207
7276,226,468,"2013-08-23","07:36:47","15:31:01",7.92,34,1207
7277,75,468,"2013-08-23","07:36:47","15:31:01",7.92,34,1207
7278,160,468,"2013-08-23","07:36:47","15:31:01",7.92,34,1207
7279,264,468,"2013-08-23","07:36:47","15:31:01",7.92,34,1207
7280,254,468,"2013-08-23","07:31:36","15:31:01",8,34,1207
7281,269,468,"2013-08-23","07:24:51","15:31:01",8.12,34,1207
7282,83,468,"2013-08-23","07:24:51","15:31:01",8.12,34,1207
7283,44,468,"2013-08-23","07:24:51","15:31:01",8.12,34,1207
7284,60,468,"2013-08-23","07:37:57","15:31:01",7.9,34,1207
7285,240,468,"2013-08-23","07:24:51","15:31:01",8.12,34,1207
7286,152,31,"2013-08-23","14:06:57","15:31:01",1.42,34,1204
7287,47,382,"2013-08-23","09:03:27","15:31:01",6.47,34,1199
7288,268,382,"2013-08-23","09:03:27","15:31:01",6.47,34,1199
7289,253,382,"2013-08-23","09:03:27","15:31:01",6.47,34,1199
7290,261,382,"2013-08-23","09:03:27","15:31:01",6.47,34,1199
7291,256,470,"2013-08-23","07:45:29","15:31:01",7.77,34,1209
7292,70,470,"2013-08-23","07:45:29","15:31:01",7.77,34,1209
7293,54,470,"2013-08-23","07:45:29","15:31:01",7.77,34,1209
7294,131,470,"2013-08-23","07:45:29","15:31:01",7.77,34,1209
7295,191,468,"2013-08-23","14:06:16","15:31:01",1.42,34,1207
7296,50,468,"2013-08-23","07:34:03","15:31:01",7.95,34,1207
7297,48,468,"2013-08-23","07:34:03","15:31:01",7.95,34,1207
7298,257,468,"2013-08-23","07:34:03","15:31:01",7.95,34,1207
7299,66,468,"2013-08-23","07:34:03","15:31:01",7.95,34,1207
7300,194,469,"2013-08-23","07:28:09","15:31:01",8.05,34,1206
7301,271,469,"2013-08-23","07:28:09","15:31:01",8.05,34,1206
7302,40,469,"2013-08-23","07:28:09","15:31:01",8.05,34,1206
7303,42,469,"2013-08-23","07:28:08","15:31:01",8.05,34,1206
7304,259,469,"2013-08-23","07:28:09","15:31:01",8.05,34,1206
7305,270,469,"2013-08-23","07:28:09","15:31:01",8.05,34,1206
7306,248,413,"2013-08-23","07:00:30","15:31:01",8.52,34,1208
7307,52,416,"2013-08-23","07:02:03","15:31:01",8.48,34,1210
7308,265,471,"2013-08-26","07:53:30","08:07:27",0.23,35,1217
7309,260,463,"2013-08-26","07:04:56","09:34:11",2.5,35,1212
7310,250,463,"2013-08-26","07:04:56","09:34:11",2.5,35,1212
7311,103,463,"2013-08-26","07:04:56","09:34:11",2.5,35,1212
7312,45,463,"2013-08-26","07:04:56","09:34:11",2.5,35,1212
7313,53,463,"2013-08-26","07:04:56","09:34:11",2.5,35,1212
7314,62,463,"2013-08-26","07:04:56","09:34:46",2.5,35,1212
7315,47,382,"2013-08-26","07:00:09","09:39:44",2.65,35,1211
7316,152,468,"2013-08-26","07:11:27","09:40:26",2.48,35,1214
7317,268,382,"2013-08-26","07:00:09","09:41:02",2.68,35,1211
7318,253,382,"2013-08-26","07:00:09","09:41:56",2.68,35,1211
7319,269,382,"2013-08-26","07:16:00","09:42:09",2.43,35,1211
7320,265,30,"2013-08-26","08:08:02","11:31:37",3.38,35,1216
7321,254,470,"2013-08-26","07:15:27","11:40:40",4.42,35,1213
7322,269,468,"2013-08-26","09:43:02","11:41:30",1.97,35,1214
7323,54,470,"2013-08-26","07:05:37","11:45:20",4.67,35,1213
7324,261,470,"2013-08-26","11:21:58","11:45:20",0.4,35,1213
7325,70,470,"2013-08-26","07:05:37","11:45:20",4.67,35,1213
7326,131,470,"2013-08-26","07:05:37","11:45:20",4.67,35,1213
7327,256,469,"2013-08-26","11:42:40","12:43:17",1.02,35,1219
7328,268,471,"2013-08-26","09:41:43","14:16:45",4.58,35,1217
7329,152,30,"2013-08-26","09:40:46","14:22:36",4.7,35,1216
7330,44,468,"2013-08-26","07:07:44","15:33:26",8.43,35,1214
7331,240,468,"2013-08-26","07:07:44","15:33:26",8.43,35,1214
7332,60,468,"2013-08-26","07:07:44","15:33:26",8.43,35,1214
7333,257,468,"2013-08-26","07:07:44","15:33:26",8.43,35,1214
7334,263,468,"2013-08-26","10:37:49","15:33:26",4.93,35,1214
7335,83,468,"2013-08-26","07:07:44","15:33:26",8.43,35,1214
7336,253,468,"2013-08-26","09:43:02","15:33:26",5.83,35,1214
7337,256,468,"2013-08-26","12:43:48","15:33:26",2.83,35,1214
7338,50,468,"2013-08-26","07:11:27","15:33:26",8.37,35,1214
7339,48,468,"2013-08-26","07:11:27","15:33:26",8.37,35,1214
7340,66,468,"2013-08-26","07:11:27","15:33:26",8.37,35,1214
7341,244,468,"2013-08-26","07:11:27","15:33:26",8.37,35,1214
7342,226,468,"2013-08-26","07:13:12","15:33:26",8.33,35,1214
7343,61,468,"2013-08-26","07:13:12","15:33:26",8.33,35,1214
7344,160,468,"2013-08-26","07:13:12","15:33:26",8.33,35,1214
7345,215,468,"2013-08-26","07:13:12","15:33:26",8.33,35,1214
7346,255,468,"2013-08-26","10:38:57","15:33:26",4.92,35,1214
7347,75,468,"2013-08-26","07:13:12","15:33:26",8.33,35,1214
7348,248,413,"2013-08-26","06:59:06","15:33:45",8.57,35,1218
7349,45,469,"2013-08-26","09:35:45","15:36:44",6.02,35,1219
7350,53,469,"2013-08-26","09:35:45","15:36:44",6.02,35,1219
7351,250,469,"2013-08-26","09:35:45","15:36:44",6.02,35,1219
7352,62,469,"2013-08-26","09:35:45","15:36:44",6.02,35,1219
7353,260,469,"2013-08-26","09:35:45","15:36:44",6.02,35,1219
7354,103,469,"2013-08-26","09:35:45","15:36:44",6.02,35,1219
7355,47,30,"2013-08-26","09:40:06","15:36:44",5.93,35,1216
7356,131,378,"2013-08-26","11:45:59","15:36:44",3.85,35,1215
7357,70,378,"2013-08-26","11:45:59","15:36:44",3.85,35,1215
7358,261,378,"2013-08-26","11:45:59","15:36:44",3.85,35,1215
7359,54,378,"2013-08-26","11:45:59","15:36:44",3.85,35,1215
7360,268,468,"2013-08-26","14:17:36","15:36:44",1.32,35,1214
7361,191,413,"2013-08-26","07:17:01","15:36:44",8.32,35,1218
7362,270,469,"2013-08-26","07:09:44","15:36:44",8.45,35,1219
7363,259,469,"2013-08-26","07:09:44","15:36:44",8.45,35,1219
7364,271,469,"2013-08-26","07:09:44","15:36:44",8.45,35,1219
7365,42,469,"2013-08-26","07:09:44","15:36:44",8.45,35,1219
7366,194,469,"2013-08-26","11:20:51","15:36:44",4.27,35,1219
7367,40,469,"2013-08-26","07:09:44","15:36:44",8.45,35,1219
7368,152,31,"2013-08-26","14:24:08","15:37:24",1.22,35,1220
7369,265,469,"2013-08-26","15:36:44","15:37:36",0.02,35,1219
7370,248,469,"2013-08-26","15:36:44","15:37:45",0.02,35,1219
7371,52,416,"2013-08-26","06:58:29","16:22:02",9.4,35,1221
7372,152,30,"2013-08-27","07:03:47","07:14:36",0.18,35,1229
7373,45,469,"2013-08-27","07:08:37","10:57:25",3.82,35,1222
7374,250,469,"2013-08-27","07:08:37","10:57:25",3.82,35,1222
7375,62,469,"2013-08-27","07:08:37","10:57:25",3.82,35,1222
7376,103,469,"2013-08-27","07:08:37","10:57:25",3.82,35,1222
7377,260,469,"2013-08-27","07:08:37","10:57:25",3.82,35,1222
7378,269,468,"2013-08-27","07:09:50","11:17:06",4.13,35,1225
7379,271,382,"2013-08-27","07:15:43","12:30:37",5.25,35,1224
7380,268,382,"2013-08-27","07:15:43","12:30:37",5.25,35,1224
7381,253,382,"2013-08-27","07:15:43","12:30:37",5.25,35,1224
7382,47,382,"2013-08-27","07:15:43","12:30:37",5.25,35,1224
7383,48,468,"2013-08-27","07:15:05","12:50:17",5.58,35,1225
7384,152,468,"2013-08-27","07:15:05","12:50:31",5.58,35,1225
7385,47,468,"2013-08-27","12:32:55","12:58:09",0.43,35,1225
7386,54,378,"2013-08-27","07:05:58","13:44:51",6.65,35,1223
7387,70,378,"2013-08-27","07:05:58","13:44:51",6.65,35,1223
7388,131,378,"2013-08-27","07:05:58","13:44:51",6.65,35,1223
7389,261,378,"2013-08-27","07:05:58","13:44:51",6.65,35,1223
7390,215,468,"2013-08-27","07:09:22","13:53:24",6.73,35,1225
7391,226,468,"2013-08-27","07:09:22","13:53:24",6.73,35,1225
7392,160,468,"2013-08-27","07:09:22","13:53:24",6.73,35,1225
7393,61,468,"2013-08-27","07:09:22","13:53:24",6.73,35,1225
7394,152,30,"2013-08-27","12:51:12","14:26:26",1.58,35,1229
7395,131,475,"2013-08-27","13:47:59","15:10:21",1.38,35,1234
7396,70,475,"2013-08-27","13:47:59","15:10:33",1.38,35,1234
7397,248,413,"2013-08-27","07:01:32","15:32:35",8.52,35,1226
7398,40,463,"2013-08-27","07:12:05","15:35:00",8.38,35,1231
7399,194,463,"2013-08-27","07:12:05","15:35:00",8.38,35,1231
7400,259,463,"2013-08-27","07:12:05","15:35:00",8.38,35,1231
7401,270,463,"2013-08-27","07:12:05","15:35:00",8.38,35,1231
7402,53,463,"2013-08-27","07:12:05","15:35:00",8.38,35,1231
7403,103,474,"2013-08-27","11:01:12","15:37:23",4.6,35,1233
7404,62,474,"2013-08-27","11:01:12","15:37:23",4.6,35,1233
7405,250,474,"2013-08-27","11:01:12","15:37:23",4.6,35,1233
7406,45,474,"2013-08-27","11:01:12","15:37:23",4.6,35,1233
7407,260,474,"2013-08-27","11:01:12","15:37:23",4.6,35,1233
7408,261,474,"2013-08-27","14:03:43","15:50:46",1.78,35,1233
7409,61,474,"2013-08-27","14:03:43","15:50:46",1.78,35,1233
7410,160,474,"2013-08-27","14:03:43","15:50:46",1.78,35,1233
7411,226,474,"2013-08-27","14:03:43","15:50:46",1.78,35,1233
7412,215,474,"2013-08-27","14:03:43","15:50:46",1.78,35,1233
7413,48,30,"2013-08-27","12:51:12","15:50:46",2.98,35,1229
7414,66,468,"2013-08-27","07:15:05","15:50:46",8.58,35,1225
7415,50,468,"2013-08-27","07:15:05","15:50:46",8.58,35,1225
7416,256,468,"2013-08-27","07:15:05","15:50:46",8.58,35,1225
7417,244,468,"2013-08-27","07:15:05","15:50:46",8.58,35,1225
7418,60,468,"2013-08-27","07:13:41","15:50:46",8.62,35,1225
7419,240,468,"2013-08-27","07:13:41","15:50:46",8.62,35,1225
7420,257,468,"2013-08-27","07:13:41","15:50:46",8.62,35,1225
7421,83,468,"2013-08-27","07:13:41","15:50:46",8.62,35,1225
7422,75,468,"2013-08-27","07:13:41","15:50:46",8.62,35,1225
7423,263,468,"2013-08-27","07:13:41","15:50:46",8.62,35,1225
7424,47,471,"2013-08-27","12:58:35","15:50:46",2.87,35,1228
7425,54,475,"2013-08-27","13:47:59","15:50:46",2.05,35,1234
7426,131,30,"2013-08-27","15:11:11","15:50:46",0.65,35,1229
7427,70,30,"2013-08-27","15:10:55","15:50:46",0.67,35,1229
7428,44,467,"2013-08-27","07:17:14","15:52:11",8.58,35,1230
7429,42,467,"2013-08-27","07:17:14","15:52:11",8.58,35,1230
7430,253,468,"2013-08-27","12:32:55","15:52:11",3.33,35,1225
7431,268,468,"2013-08-27","12:32:55","15:52:11",3.33,35,1225
7432,265,471,"2013-08-27","07:04:07","15:52:11",8.8,35,1228
7433,255,468,"2013-08-27","07:09:22","15:52:11",8.72,35,1225
7434,271,468,"2013-08-27","12:32:55","15:52:11",3.33,35,1225
7435,191,473,"2013-08-27","07:03:12","15:52:11",8.82,35,1227
7436,152,31,"2013-08-27","14:27:01","15:52:22",1.42,35,1232
7437,52,416,"2013-08-27","07:01:56","18:44:05",11.72,35,1241
7438,70,475,"2013-08-27","16:05:14","18:44:17",2.65,35,1234
7439,54,475,"2013-08-27","16:04:56","18:44:30",2.67,35,1234
7440,260,474,"2013-08-28","07:02:38","07:06:02",0.07,35,1238
7441,83,468,"2013-08-28","07:05:41","07:10:19",0.08,35,1237
7442,75,468,"2013-08-28","07:05:41","07:10:19",0.08,35,1237
7443,240,468,"2013-08-28","07:05:41","07:10:19",0.08,35,1237
7444,259,469,"2013-08-28","06:59:43","07:18:22",0.32,35,1246
7445,271,469,"2013-08-28","07:03:58","07:19:20",0.27,35,1246
7446,271,466,"2013-08-28","07:19:45","07:25:42",0.1,35,1249
7447,261,466,"2013-08-28","07:17:12","07:25:42",0.13,35,1249
7448,54,466,"2013-08-28","07:17:12","07:25:42",0.13,35,1249
7449,61,466,"2013-08-28","07:17:12","07:25:42",0.13,35,1249
7450,226,466,"2013-08-28","07:17:12","07:25:42",0.13,35,1249
7451,53,469,"2013-08-28","06:59:43","07:40:01",0.68,35,1246
7452,270,469,"2013-08-28","06:59:43","07:40:01",0.68,35,1246
7453,40,469,"2013-08-28","06:59:43","07:40:01",0.68,35,1246
7454,259,469,"2013-08-28","07:19:03","07:40:01",0.35,35,1246
7455,194,469,"2013-08-28","06:59:43","07:40:01",0.68,35,1246
7456,42,30,"2013-08-28","07:25:02","10:39:09",3.23,35,1242
7457,44,30,"2013-08-28","07:25:02","10:39:23",3.23,35,1242
7458,244,468,"2013-08-28","07:10:19","12:19:28",5.15,35,1237
7459,61,474,"2013-08-28","07:27:16","12:20:03",4.88,35,1238
7460,47,471,"2013-08-28","07:11:20","12:30:12",5.32,35,1235
7461,248,413,"2013-08-28","06:55:08","15:31:27",8.6,35,1239
7462,47,468,"2013-08-28","12:30:41","15:34:22",3.07,35,1237
7463,250,474,"2013-08-28","07:02:38","15:36:16",8.57,35,1238
7464,70,474,"2013-08-28","07:06:36","15:36:16",8.5,35,1238
7465,103,474,"2013-08-28","07:02:38","15:36:16",8.57,35,1238
7466,45,474,"2013-08-28","07:02:38","15:36:16",8.57,35,1238
7467,62,474,"2013-08-28","07:02:38","15:36:16",8.57,35,1238
7468,48,476,"2013-08-28","07:24:28","15:37:51",8.22,35,1236
7469,152,476,"2013-08-28","07:24:28","15:37:51",8.22,35,1236
7470,53,474,"2013-08-28","07:50:51","15:40:28",7.83,35,1238
7471,270,474,"2013-08-28","07:50:51","15:40:28",7.83,35,1238
7472,194,474,"2013-08-28","07:50:51","15:40:28",7.83,35,1238
7473,259,474,"2013-08-28","07:50:51","15:40:28",7.83,35,1238
7474,40,474,"2013-08-28","07:50:51","15:40:28",7.83,35,1238
7475,42,474,"2013-08-28","10:40:07","15:41:42",5.02,35,1238
7476,44,474,"2013-08-28","10:40:34","15:41:58",5.02,35,1238
7477,268,468,"2013-08-28","07:10:19","15:43:05",8.55,35,1237
7478,50,468,"2013-08-28","07:10:19","15:43:05",8.55,35,1237
7479,66,468,"2013-08-28","07:10:19","15:43:05",8.55,35,1237
7480,272,468,"2013-08-28","08:06:32","15:43:05",7.62,35,1237
7481,253,468,"2013-08-28","07:12:42","15:43:05",8.52,35,1237
7482,75,468,"2013-08-28","07:14:05","15:45:42",8.52,35,1237
7483,83,468,"2013-08-28","07:14:05","15:45:42",8.52,35,1237
7484,240,468,"2013-08-28","07:14:05","15:45:42",8.52,35,1237
7485,261,474,"2013-08-28","07:27:16","15:46:22",8.32,35,1238
7486,226,474,"2013-08-28","07:27:16","15:46:22",8.32,35,1238
7487,54,474,"2013-08-28","07:27:16","15:46:22",8.32,35,1238
7488,52,416,"2013-08-28","06:52:22","15:47:03",8.92,35,NULL
7489,44,474,"2013-08-28","15:46:22","15:47:57",0.02,35,1238
7490,253,468,"2013-08-28","15:45:42","15:48:27",0.05,35,1237
7491,257,468,"2013-08-28","07:05:41","15:49:09",8.73,35,1237
7492,271,474,"2013-08-28","07:27:16","15:49:32",8.37,35,1238
7493,131,468,"2013-08-28","07:05:41","15:49:54",8.73,35,1237
7494,263,468,"2013-08-28","07:05:41","15:50:18",8.75,35,1237
7495,191,473,"2013-08-28","07:00:40","15:50:29",8.83,35,1240
7496,271,468,"2013-08-29","07:17:19","07:17:49",0.01,35,1243
7497,152,378,"2013-08-29","07:14:47","07:20:04",0.1,35,1244
7498,265,30,"2013-08-29","07:20:56","07:24:17",0.07,35,1252
7499,47,468,"2013-08-29","07:18:11","07:32:49",0.23,35,1243
7500,253,468,"2013-08-29","07:17:19","07:32:49",0.25,35,1243
7501,50,468,"2013-08-29","07:17:19","07:32:49",0.25,35,1243
7502,66,468,"2013-08-29","07:17:19","07:32:49",0.25,35,1243
7503,244,468,"2013-08-29","07:17:19","07:32:49",0.25,35,1243
7504,152,30,"2013-08-29","07:20:23","09:12:56",1.87,35,1252
7505,272,378,"2013-08-29","07:19:55","09:14:12",1.92,35,1244
7506,54,378,"2013-08-29","07:14:47","09:14:12",2,35,1244
7507,261,378,"2013-08-29","07:14:47","09:14:12",2,35,1244
7508,131,378,"2013-08-29","07:14:47","09:14:12",2,35,1244
7509,44,457,"2013-08-29","07:23:14","10:00:04",2.62,35,1245
7510,268,457,"2013-08-29","07:23:14","10:00:04",2.62,35,1245
7511,273,457,"2013-08-29","07:23:14","10:00:04",2.62,35,1245
7512,44,382,"2013-08-29","10:00:33","10:15:29",0.25,35,1253
7513,268,382,"2013-08-29","10:00:33","10:15:48",0.25,35,1253
7514,270,466,"2013-08-29","07:11:19","10:16:34",3.08,35,NULL
7515,259,466,"2013-08-29","07:11:19","10:16:48",3.08,35,NULL
7516,152,31,"2013-08-29","09:13:36","12:03:10",2.83,35,1254
7517,48,476,"2013-08-29","07:24:00","12:04:22",4.67,35,1255
7518,273,382,"2013-08-29","10:00:33","12:05:24",2.08,35,1253
7519,248,413,"2013-08-29","06:57:27","15:31:05",8.57,35,1251
7520,160,469,"2013-08-29","07:13:26","15:32:29",8.32,35,NULL
7521,226,469,"2013-08-29","07:13:26","15:32:29",8.32,35,NULL
7522,61,469,"2013-08-29","07:13:26","15:32:29",8.32,35,NULL
7523,263,469,"2013-08-29","07:13:26","15:32:29",8.32,35,NULL
7524,53,469,"2013-08-29","07:13:26","15:32:29",8.32,35,NULL
7525,268,466,"2013-08-29","10:17:40","15:33:50",5.27,35,NULL
7526,44,466,"2013-08-29","10:17:40","15:33:50",5.27,35,NULL
7527,42,466,"2013-08-29","07:11:19","15:33:50",8.37,35,NULL
7528,194,466,"2013-08-29","07:11:19","15:33:50",8.37,35,NULL
7529,40,466,"2013-08-29","07:11:19","15:33:50",8.37,35,NULL
7530,250,474,"2013-08-29","07:04:55","15:34:41",8.5,35,1247
7531,70,474,"2013-08-29","07:04:55","15:34:41",8.5,35,1247
7532,45,474,"2013-08-29","07:04:55","15:34:41",8.5,35,1247
7533,103,474,"2013-08-29","07:04:55","15:34:41",8.5,35,1247
7534,62,474,"2013-08-29","07:04:55","15:34:41",8.5,35,1247
7535,48,420,"2013-08-29","12:04:49","15:41:05",3.62,35,1248
7536,273,420,"2013-08-29","12:05:55","15:41:05",3.6,35,1248
7537,54,420,"2013-08-29","09:14:44","15:41:05",6.45,35,1248
7538,261,420,"2013-08-29","09:14:44","15:41:05",6.45,35,1248
7539,131,420,"2013-08-29","09:14:44","15:41:05",6.45,35,1248
7540,272,420,"2013-08-29","09:14:44","15:41:05",6.45,35,1248
7541,191,473,"2013-08-29","06:59:28","15:42:25",8.72,35,1250
7542,60,466,"2013-08-29","07:14:03","15:43:54",8.48,35,NULL
7543,152,466,"2013-08-29","12:04:04","15:43:54",3.65,35,NULL
7544,50,466,"2013-08-29","07:33:28","15:43:54",8.17,35,NULL
7545,244,466,"2013-08-29","07:33:28","15:43:54",8.17,35,NULL
